host_id,lgas_count,total_listings,total_stays,avg_price_across_lgas,distribution_type,lga_names,lga_codes
13585539,1,13.0,390.0,169.0,CONCENTRATED,MOSMAN,15350
135884721,1,13.0,390.0,569.2307692307693,CONCENTRATED,WAVERLEY,18050
13588798,1,13.0,390.0,150.0,CONCENTRATED,RANDWICK,16550
135929674,1,13.0,390.0,65.15384615384616,CONCENTRATED,RANDWICK,16550
135929697,1,13.0,253.0,100.46153846153847,CONCENTRATED,SYDNEY,17200
1359343,1,13.0,390.0,90.3076923076923,CONCENTRATED,RANDWICK,16550
135940837,1,13.0,390.0,111.07692307692308,CONCENTRATED,CANADA BAY,11520
13594628,1,13.0,390.0,158.0,CONCENTRATED,RANDWICK,16550
135984438,1,13.0,390.0,63.38461538461539,CONCENTRATED,INNER WEST,14170
13599477,1,13.0,390.0,170.0,CONCENTRATED,RANDWICK,16550
1360003,1,13.0,129.0,82.3076923076923,CONCENTRATED,INNER WEST,14170
13600695,1,13.0,390.0,105.84615384615384,CONCENTRATED,WAVERLEY,18050
13602068,1,13.0,192.0,210.07692307692307,CONCENTRATED,WAVERLEY,18050
1361046,1,13.0,26.0,92.07692307692308,CONCENTRATED,RANDWICK,16550
136104814,1,13.0,390.0,130.69230769230768,CONCENTRATED,WAVERLEY,18050
136133493,1,13.0,390.0,100.0,CONCENTRATED,INNER WEST,14170
13614860,1,13.0,374.0,60.0,CONCENTRATED,WAVERLEY,18050
1361872,1,13.0,390.0,92.23076923076923,CONCENTRATED,SYDNEY,17200
13627809,1,13.0,390.0,100.0,CONCENTRATED,RANDWICK,16550
13628809,1,13.0,390.0,199.0,CONCENTRATED,RANDWICK,16550
136324602,1,13.0,390.0,57.76923076923077,CONCENTRATED,WAVERLEY,18050
136485489,1,13.0,390.0,64.07692307692308,CONCENTRATED,INNER WEST,14170
13648755,1,13.0,0.0,1100.076923076923,CONCENTRATED,CANADA BAY,11520
136520755,1,13.0,390.0,90.6923076923077,CONCENTRATED,CANTERBURY-BANKSTOWN,11570
136530458,1,13.0,30.0,65.07692307692308,CONCENTRATED,STRATHFIELD,17100
13655559,1,13.0,390.0,85.0,CONCENTRATED,SYDNEY,17200
136558649,1,13.0,390.0,61.92307692307692,CONCENTRATED,SYDNEY,17200
13656336,1,13.0,122.0,68.6923076923077,CONCENTRATED,SYDNEY,17200
136581824,1,13.0,390.0,99.92307692307692,CONCENTRATED,INNER WEST,14170
13672055,1,13.0,390.0,136.0,CONCENTRATED,SYDNEY,17200
136731691,1,13.0,390.0,42.23076923076923,CONCENTRATED,SYDNEY,17200
13678578,1,13.0,390.0,125.15384615384616,CONCENTRATED,SYDNEY,17200
13679655,1,13.0,387.0,600.0,CONCENTRATED,RANDWICK,16550
136868139,1,13.0,358.0,162.30769230769232,CONCENTRATED,SYDNEY,17200
136868403,1,13.0,390.0,330.7692307692308,CONCENTRATED,NORTHERN BEACHES,15990
1368983,1,13.0,328.0,134.69230769230768,CONCENTRATED,GEORGES RIVER,12930
137032807,1,13.0,390.0,44.46153846153846,CONCENTRATED,RANDWICK,16550
137066619,1,13.0,105.0,77.84615384615384,CONCENTRATED,CANTERBURY-BANKSTOWN,11570
13712046,1,13.0,390.0,110.07692307692308,CONCENTRATED,SYDNEY,17200
137164720,1,13.0,390.0,47.92307692307692,CONCENTRATED,SYDNEY,17200
13720317,1,13.0,390.0,125.92307692307692,CONCENTRATED,WOOLLAHRA,18500
137204542,1,13.0,384.0,128.76923076923077,CONCENTRATED,SYDNEY,17200
137220307,1,13.0,58.0,45.0,CONCENTRATED,BAYSIDE,11100
137224153,1,13.0,300.0,60.0,CONCENTRATED,WAVERLEY,18050
13724485,1,13.0,390.0,699.9230769230769,CONCENTRATED,RANDWICK,16550
13727527,1,13.0,390.0,200.0,CONCENTRATED,RANDWICK,16550
13728909,1,13.0,390.0,173.0,CONCENTRATED,WOOLLAHRA,18500
137401888,1,13.0,390.0,211.46153846153845,CONCENTRATED,SYDNEY,17200
137406206,1,13.0,374.0,344.61538461538464,CONCENTRATED,BAYSIDE,11100
137424350,1,13.0,66.0,550.1538461538462,CONCENTRATED,WAVERLEY,18050
137437649,1,13.0,326.0,311.0769230769231,CONCENTRATED,BAYSIDE,11100
1375084,1,13.0,170.0,158.92307692307693,CONCENTRATED,WAVERLEY,18050
1375676,1,13.0,390.0,94.23076923076923,CONCENTRATED,WAVERLEY,18050
13756998,1,13.0,390.0,140.68153846153845,CONCENTRATED,SYDNEY,17200
13764143,1,13.0,390.0,180.07692307692307,CONCENTRATED,SYDNEY,17200
13764795,1,13.0,1.0,485.0,CONCENTRATED,WOOLLAHRA,18500
13768716,1,13.0,390.0,230.0,CONCENTRATED,RANDWICK,16550
137751498,1,13.0,390.0,78.46153846153847,CONCENTRATED,INNER WEST,14170
137754825,1,13.0,273.0,72.53846153846153,CONCENTRATED,SYDNEY,17200
137780193,1,13.0,390.0,84.23076923076923,CONCENTRATED,RANDWICK,16550
137812761,1,13.0,390.0,136.69230769230768,CONCENTRATED,WAVERLEY,18050
13789139,1,13.0,347.0,85.76923076923077,CONCENTRATED,RANDWICK,16550
137900235,1,13.0,305.0,114.61538461538461,CONCENTRATED,BURWOOD,11300
13790981,1,13.0,390.0,183.3846153846154,CONCENTRATED,MOSMAN,15350
13791976,1,13.0,50.0,151.6153846153846,CONCENTRATED,SYDNEY,17200
13792250,1,13.0,390.0,110.07692307692308,CONCENTRATED,SYDNEY,17200
137936619,1,13.0,390.0,79.46153846153847,CONCENTRATED,BAYSIDE,11100
13795086,1,13.0,293.0,87.07692307692308,CONCENTRATED,SYDNEY,17200
13795722,1,13.0,390.0,725.0769230769231,CONCENTRATED,RANDWICK,16550
137971743,1,13.0,371.0,87.0,CONCENTRATED,CANADA BAY,11520
13807525,1,13.0,291.0,302.0769230769231,CONCENTRATED,NORTHERN BEACHES,15990
138082299,1,13.0,390.0,120.0,CONCENTRATED,SYDNEY,17200
13833693,1,13.0,390.0,109.0,CONCENTRATED,BAYSIDE,11100
1383610,1,13.0,390.0,180.07692307692307,CONCENTRATED,SYDNEY,17200
13836418,1,13.0,236.0,151.92307692307693,CONCENTRATED,INNER WEST,14170
13836647,1,13.0,390.0,422.3076923076923,CONCENTRATED,INNER WEST,14170
138403051,1,13.0,390.0,53.61538461538461,CONCENTRATED,INNER WEST,14170
138433627,1,13.0,390.0,117.76923076923077,CONCENTRATED,SYDNEY,17200
138617057,1,13.0,390.0,180.69230769230768,CONCENTRATED,HUNTERS HILL,14100
138631087,1,13.0,390.0,42.61538461538461,CONCENTRATED,WOOLLAHRA,18500
138645722,1,13.0,390.0,438.84615384615387,CONCENTRATED,INNER WEST,14170
138675587,1,13.0,390.0,40.0,CONCENTRATED,INNER WEST,14170
138702879,1,13.0,390.0,70.0,CONCENTRATED,WAVERLEY,18050
13875773,1,13.0,390.0,44.92307692307692,CONCENTRATED,WAVERLEY,18050
13877425,1,13.0,390.0,50.07692307692308,CONCENTRATED,WAVERLEY,18050
1387801,1,13.0,150.0,627.2307692307693,CONCENTRATED,WILLOUGHBY,18250
13879458,1,13.0,131.0,99.0,CONCENTRATED,NORTHERN BEACHES,15990
13879827,1,13.0,92.0,76.42846153846153,CONCENTRATED,WAVERLEY,18050
1388083,1,13.0,390.0,320.0769230769231,CONCENTRATED,NORTHERN BEACHES,15990
139075183,1,13.0,390.0,56.53846153846154,CONCENTRATED,WILLOUGHBY,18250
13907753,1,13.0,390.0,230.0,CONCENTRATED,WOOLLAHRA,18500
139173136,1,13.0,43.0,40.76923076923077,CONCENTRATED,BAYSIDE,11100
139208311,1,13.0,390.0,60.0,CONCENTRATED,INNER WEST,14170
13931594,1,13.0,26.0,250.0,CONCENTRATED,NORTH SYDNEY,15950
139381860,1,13.0,226.0,152.76923076923077,CONCENTRATED,NORTHERN BEACHES,15990
1394087,1,13.0,390.0,148.92307692307693,CONCENTRATED,MOSMAN,15350
13946670,1,13.0,390.0,60.0,CONCENTRATED,WAVERLEY,18050
139532164,1,13.0,36.0,154.46153846153845,CONCENTRATED,SYDNEY,17200
139576171,1,13.0,179.0,230.76923076923077,CONCENTRATED,SYDNEY,17200
139594187,1,13.0,390.0,130.07692307692307,CONCENTRATED,WILLOUGHBY,18250
139628003,1,13.0,390.0,34.84615384615385,CONCENTRATED,INNER WEST,14170
139670899,1,13.0,390.0,47.23076923076923,CONCENTRATED,RANDWICK,16550
139703215,1,13.0,375.0,324.9230769230769,CONCENTRATED,CANADA BAY,11520
13970363,1,13.0,390.0,78.07692307692308,CONCENTRATED,WAVERLEY,18050
13970930,1,13.0,291.0,91.3076923076923,CONCENTRATED,CANTERBURY-BANKSTOWN,11570
139761911,1,13.0,377.0,289.3076923076923,CONCENTRATED,INNER WEST,14170
13977073,1,13.0,390.0,50.07692307692308,CONCENTRATED,RANDWICK,16550
13977204,1,13.0,190.0,75.07692307692308,CONCENTRATED,INNER WEST,14170
13977912,1,13.0,390.0,186.92307692307693,CONCENTRATED,SYDNEY,17200
139789430,1,13.0,390.0,392.2307692307692,CONCENTRATED,NORTHERN BEACHES,15990
13979005,1,13.0,281.0,126.23076923076923,CONCENTRATED,SYDNEY,17200
140074941,1,13.0,390.0,192.6153846153846,CONCENTRATED,RANDWICK,16550
140132128,1,13.0,390.0,95.6923076923077,CONCENTRATED,SYDNEY,17200
14018640,1,13.0,390.0,875.1538461538462,CONCENTRATED,WILLOUGHBY,18250
14021866,1,13.0,361.0,260.0769230769231,CONCENTRATED,WOOLLAHRA,18500
14032865,1,13.0,53.0,120.0,CONCENTRATED,BAYSIDE,11100
14040157,1,13.0,373.0,184.6153846153846,CONCENTRATED,NORTHERN BEACHES,15990
1404471,1,13.0,75.0,692.4615384615385,CONCENTRATED,WAVERLEY,18050
140484,1,13.0,390.0,132.84615384615384,CONCENTRATED,INNER WEST,14170
140490029,1,13.0,390.0,48.53846153846154,CONCENTRATED,WAVERLEY,18050
140497473,1,13.0,390.0,70.92307692307692,CONCENTRATED,INNER WEST,14170
140519037,1,13.0,390.0,46.53846153846154,CONCENTRATED,SYDNEY,17200
140526437,1,13.0,153.0,43.23076923076923,CONCENTRATED,INNER WEST,14170
140536391,1,13.0,229.0,377.0769230769231,CONCENTRATED,WAVERLEY,18050
14058855,1,13.0,390.0,222.30769230769232,CONCENTRATED,WAVERLEY,18050
14061173,1,13.0,331.0,149.30769230769232,CONCENTRATED,SYDNEY,17200
14067370,1,13.0,390.0,142.3846153846154,CONCENTRATED,WAVERLEY,18050
140677797,1,13.0,390.0,146.30769230769232,CONCENTRATED,CANADA BAY,11520
140681283,1,13.0,390.0,152.53846153846155,CONCENTRATED,SYDNEY,17200
140718477,1,13.0,390.0,70.0,CONCENTRATED,HUNTERS HILL,14100
14072343,1,13.0,390.0,199.0,CONCENTRATED,INNER WEST,14170
14074090,1,13.0,390.0,390.0,CONCENTRATED,NORTHERN BEACHES,15990
140854629,1,13.0,173.0,340.61538461538464,CONCENTRATED,WAVERLEY,18050
14086139,1,13.0,390.0,92.23076923076923,CONCENTRATED,WOOLLAHRA,18500
140922148,1,13.0,390.0,171.07692307692307,CONCENTRATED,SYDNEY,17200
14098444,1,13.0,342.0,122.92307692307692,CONCENTRATED,SYDNEY,17200
14100506,1,13.0,390.0,90.76923076923077,CONCENTRATED,INNER WEST,14170
141043681,1,13.0,321.0,120.0,CONCENTRATED,SYDNEY,17200
141055251,1,13.0,390.0,130.07692307692307,CONCENTRATED,WAVERLEY,18050
1410765,1,13.0,2.0,522.4615384615385,CONCENTRATED,SYDNEY,17200
141078019,1,13.0,52.0,599.9230769230769,CONCENTRATED,NORTHERN BEACHES,15990
141096079,1,13.0,390.0,51.07692307692308,CONCENTRATED,SYDNEY,17200
14113972,1,13.0,390.0,157.76923076923077,CONCENTRATED,NORTHERN BEACHES,15990
14114999,1,13.0,390.0,125.0,CONCENTRATED,SYDNEY,17200
1411673,1,13.0,390.0,144.92307692307693,CONCENTRATED,WAVERLEY,18050
141206334,1,13.0,259.0,116.23076923076923,CONCENTRATED,SYDNEY,17200
141238103,1,13.0,390.0,161.0,CONCENTRATED,INNER WEST,14170
141304884,1,13.0,390.0,94.23076923076923,CONCENTRATED,SYDNEY,17200
141315145,1,13.0,0.0,273.0769230769231,CONCENTRATED,SYDNEY,17200
14139696,1,13.0,390.0,65.46153846153847,CONCENTRATED,RANDWICK,16550
14141742,1,13.0,390.0,399.9230769230769,CONCENTRATED,WAVERLEY,18050
141435524,1,13.0,45.0,170.84615384615384,CONCENTRATED,WAVERLEY,18050
141497368,1,13.0,390.0,28.153846153846153,CONCENTRATED,WILLOUGHBY,18250
141620245,1,13.0,390.0,94.92307692307692,CONCENTRATED,RANDWICK,16550
1417066,1,13.0,390.0,159.0,CONCENTRATED,SYDNEY,17200
14171097,1,13.0,390.0,115.6923076923077,CONCENTRATED,SYDNEY,17200
14171569,1,13.0,0.0,31.923076923076923,CONCENTRATED,CANTERBURY-BANKSTOWN,11570
14174477,1,13.0,390.0,110.07692307692308,CONCENTRATED,NORTHERN BEACHES,15990
141749239,1,13.0,390.0,60.0,CONCENTRATED,BAYSIDE,11100
14177532,1,13.0,390.0,166.84615384615384,CONCENTRATED,MOSMAN,15350
14180125,1,13.0,93.0,172.15384615384616,CONCENTRATED,RANDWICK,16550
141805385,1,13.0,221.0,788.3846153846154,CONCENTRATED,WAVERLEY,18050
14207745,1,13.0,390.0,121.76923076923077,CONCENTRATED,SYDNEY,17200
142162744,1,13.0,390.0,106.0,CONCENTRATED,NORTH SYDNEY,15950
142169722,1,13.0,390.0,54.92307692307692,CONCENTRATED,BAYSIDE,11100
142311447,1,13.0,142.0,250.0,CONCENTRATED,NORTH SYDNEY,15950
142336132,1,13.0,390.0,145.92307692307693,CONCENTRATED,NORTH SYDNEY,15950
14242101,1,13.0,390.0,64.84615384615384,CONCENTRATED,SYDNEY,17200
142462431,1,13.0,390.0,70.0,CONCENTRATED,BAYSIDE,11100
14246806,1,13.0,354.0,274.46153846153845,CONCENTRATED,WAVERLEY,18050
1424846,1,13.0,103.0,99.92307692307692,CONCENTRATED,SYDNEY,17200
142522198,1,13.0,387.0,135.23076923076923,CONCENTRATED,WAVERLEY,18050
14254702,1,13.0,358.0,204.84615384615384,CONCENTRATED,WAVERLEY,18050
14255006,1,13.0,390.0,95.07692307692308,CONCENTRATED,WOOLLAHRA,18500
142574,1,13.0,390.0,150.0,CONCENTRATED,SYDNEY,17200
142575964,1,13.0,350.0,66.61538461538461,CONCENTRATED,NORTH SYDNEY,15950
14269216,1,13.0,246.0,137.92307692307693,CONCENTRATED,SYDNEY,17200
142703300,1,13.0,390.0,64.84615384615384,CONCENTRATED,SYDNEY,17200
1427173,1,13.0,190.0,385.0769230769231,CONCENTRATED,WAVERLEY,18050
142918379,1,13.0,228.0,170.95615384615385,CONCENTRATED,BURWOOD,11300
14297798,1,13.0,65.0,239.76923076923077,CONCENTRATED,SYDNEY,17200
14299539,1,13.0,390.0,47.92307692307692,CONCENTRATED,SYDNEY,17200
14301667,1,13.0,84.0,162.46153846153845,CONCENTRATED,WAVERLEY,18050
14313499,1,13.0,390.0,388.38461538461536,CONCENTRATED,SYDNEY,17200
1431845,1,13.0,0.0,130.0,CONCENTRATED,RANDWICK,16550
143399959,1,13.0,152.0,732.8461538461538,CONCENTRATED,NORTHERN BEACHES,15990
1434437,1,13.0,390.0,280.0,CONCENTRATED,INNER WEST,14170
14345555,1,13.0,390.0,63.23076923076923,CONCENTRATED,SYDNEY,17200
143481407,1,13.0,390.0,40.84615384615385,CONCENTRATED,NORTHERN BEACHES,15990
1434838,1,13.0,390.0,315.0,CONCENTRATED,WAVERLEY,18050
14349706,1,13.0,390.0,52.61538461538461,CONCENTRATED,CANTERBURY-BANKSTOWN,11570
14355839,1,13.0,390.0,157.69230769230768,CONCENTRATED,WOOLLAHRA,18500
143650984,1,13.0,390.0,176.15384615384616,CONCENTRATED,SYDNEY,17200
14378836,1,13.0,390.0,100.0,CONCENTRATED,SYDNEY,17200
1437903,1,13.0,390.0,200.07692307692307,CONCENTRATED,INNER WEST,14170
143794076,1,13.0,390.0,54.07692307692308,CONCENTRATED,WAVERLEY,18050
144002061,1,13.0,390.0,50.07692307692308,CONCENTRATED,NORTHERN BEACHES,15990
1440754,1,13.0,36.0,75.0,CONCENTRATED,RANDWICK,16550
14416202,1,13.0,113.0,1050.076923076923,CONCENTRATED,RANDWICK,16550
14417740,1,13.0,390.0,64.84615384615384,CONCENTRATED,INNER WEST,14170
14420431,1,13.0,13.0,350.0,CONCENTRATED,SYDNEY,17200
14428572,1,13.0,390.0,98.07692307692308,CONCENTRATED,SYDNEY,17200
144366160,1,13.0,390.0,34.84615384615385,CONCENTRATED,RANDWICK,16550
14437625,1,13.0,390.0,103.6923076923077,CONCENTRATED,WAVERLEY,18050
144414239,1,13.0,390.0,103.15384615384616,CONCENTRATED,SYDNEY,17200
144528169,1,13.0,390.0,103.92307692307692,CONCENTRATED,SUTHERLAND SHIRE,17150
144545321,1,13.0,346.0,223.3846153846154,CONCENTRATED,STRATHFIELD,17100
14455910,1,13.0,390.0,126.84615384615384,CONCENTRATED,WAVERLEY,18050
144568668,1,13.0,273.0,114.07692307692308,CONCENTRATED,SYDNEY,17200
14458938,1,13.0,390.0,103.61538461538461,CONCENTRATED,RANDWICK,16550
14460151,1,13.0,390.0,67.6923076923077,CONCENTRATED,RANDWICK,16550
14462184,1,13.0,390.0,546.0769230769231,CONCENTRATED,NORTHERN BEACHES,15990
14464933,1,13.0,361.0,140.84615384615384,CONCENTRATED,SYDNEY,17200
14467843,1,13.0,390.0,390.0,CONCENTRATED,WAVERLEY,18050
144729252,1,13.0,91.0,400.0,CONCENTRATED,RANDWICK,16550
144769769,1,13.0,390.0,44.84615384615385,CONCENTRATED,RANDWICK,16550
144788751,1,13.0,154.0,231.92307692307693,CONCENTRATED,RANDWICK,16550
144831051,1,13.0,390.0,114.76923076923077,CONCENTRATED,SYDNEY,17200
144875767,1,13.0,66.0,197.84615384615384,CONCENTRATED,SYDNEY,17200
144881807,1,13.0,390.0,188.3846153846154,CONCENTRATED,SYDNEY,17200
1449119,1,13.0,130.0,418.6923076923077,CONCENTRATED,NORTHERN BEACHES,15990
144931527,1,13.0,32.0,61.84615384615385,CONCENTRATED,SYDNEY,17200
14493389,1,13.0,390.0,73.07692307692308,CONCENTRATED,BAYSIDE,11100
145085889,1,13.0,390.0,700.0,CONCENTRATED,SYDNEY,17200
145100747,1,13.0,390.0,54.07692307692308,CONCENTRATED,INNER WEST,14170
145120559,1,13.0,390.0,238.0,CONCENTRATED,SYDNEY,17200
145122191,1,13.0,390.0,358.2307692307692,CONCENTRATED,LANE COVE,14700
145151491,1,13.0,390.0,151.53846153846155,CONCENTRATED,SYDNEY,17200
14516778,1,13.0,390.0,57.23076923076923,CONCENTRATED,BAYSIDE,11100
145236450,1,13.0,390.0,77.23076923076923,CONCENTRATED,SYDNEY,17200
145236684,1,13.0,390.0,34.84615384615385,CONCENTRATED,SINGLETON,17000
145250493,1,13.0,390.0,60.0,CONCENTRATED,HUNTERS HILL,14100
145253301,1,13.0,197.0,230.69230769230768,CONCENTRATED,NORTHERN BEACHES,15990
145280230,1,13.0,390.0,138.53846153846155,CONCENTRATED,RANDWICK,16550
145287535,1,13.0,13.0,75.38461538461539,CONCENTRATED,NORTH SYDNEY,15950
14529060,1,13.0,21.0,104.61538461538461,CONCENTRATED,NORTH SYDNEY,15950
14530677,1,13.0,123.0,138.53846153846155,CONCENTRATED,SYDNEY,17200
145321376,1,13.0,390.0,84.61538461538461,CONCENTRATED,RANDWICK,16550
145584647,1,13.0,390.0,211.46153846153845,CONCENTRATED,WAVERLEY,18050
145638509,1,13.0,390.0,56.15384615384615,CONCENTRATED,NORTH SYDNEY,15950
145739388,1,13.0,390.0,74.92307692307692,CONCENTRATED,SYDNEY,17200
145746793,1,13.0,390.0,202.3846153846154,CONCENTRATED,WAVERLEY,18050
145764204,1,13.0,190.0,34.84615384615385,CONCENTRATED,WILLOUGHBY,18250
145771565,1,13.0,390.0,776.9230769230769,CONCENTRATED,WAVERLEY,18050
14578121,1,13.0,390.0,414.15384615384613,CONCENTRATED,WOOLLAHRA,18500
14578174,1,13.0,390.0,799.9230769230769,CONCENTRATED,LANE COVE,14700
14578793,1,13.0,128.0,849.9230769230769,CONCENTRATED,RANDWICK,16550
145888510,1,13.0,390.0,173.15384615384616,CONCENTRATED,INNER WEST,14170
14594626,1,13.0,390.0,139.84615384615384,CONCENTRATED,HUNTERS HILL,14100
1459802,1,13.0,91.0,100.46153846153847,CONCENTRATED,NORTH SYDNEY,15950
1460480,1,13.0,146.0,124.38461538461539,CONCENTRATED,WOOLLAHRA,18500
14610011,1,13.0,385.0,504.2307692307692,CONCENTRATED,SYDNEY,17200
14610651,1,13.0,64.0,197.07692307692307,CONCENTRATED,SYDNEY,17200
146106533,1,13.0,390.0,99.92307692307692,CONCENTRATED,WAVERLEY,18050
14616071,1,13.0,26.0,250.0,CONCENTRATED,WAVERLEY,18050
14628004,1,13.0,390.0,84.53846153846153,CONCENTRATED,SYDNEY,17200
146369470,1,13.0,390.0,110.07692307692308,CONCENTRATED,RANDWICK,16550
14641107,1,13.0,390.0,41.53846153846154,CONCENTRATED,WAVERLEY,18050
146560555,1,13.0,19.0,118.53846153846153,CONCENTRATED,SYDNEY,17200
14658382,1,13.0,390.0,423.2307692307692,CONCENTRATED,RANDWICK,16550
146596528,1,13.0,390.0,198.30769230769232,CONCENTRATED,HUNTERS HILL,14100
14659989,1,13.0,390.0,400.0,CONCENTRATED,WAVERLEY,18050
146702567,1,13.0,123.0,151.17615384615385,CONCENTRATED,BURWOOD,11300
146719364,1,13.0,0.0,110.0,CONCENTRATED,RANDWICK,16550
14671974,1,13.0,390.0,91.0,CONCENTRATED,WAVERLEY,18050
146737071,1,13.0,390.0,149.92307692307693,CONCENTRATED,WOOLLAHRA,18500
146801251,1,13.0,290.0,350.0,CONCENTRATED,WAVERLEY,18050
1468090,1,13.0,297.0,246.6153846153846,CONCENTRATED,WAVERLEY,18050
146835640,1,13.0,390.0,43.84615384615385,CONCENTRATED,SYDNEY,17200
14695685,1,13.0,390.0,85.0,CONCENTRATED,RANDWICK,16550
146973396,1,13.0,390.0,80.92307692307692,CONCENTRATED,WAVERLEY,18050
14697404,1,13.0,390.0,99.0,CONCENTRATED,MOSMAN,15350
146988272,1,13.0,390.0,208.92307692307693,CONCENTRATED,NORTHERN BEACHES,15990
146994663,1,13.0,390.0,28.153846153846153,CONCENTRATED,WAVERLEY,18050
14700722,1,13.0,321.0,114.84615384615384,CONCENTRATED,INNER WEST,14170
147110296,1,13.0,390.0,94.6923076923077,CONCENTRATED,INNER WEST,14170
14727156,1,13.0,303.0,146.6153846153846,CONCENTRATED,RANDWICK,16550
147300476,1,13.0,390.0,99.92307692307692,CONCENTRATED,SYDNEY,17200
14735570,1,13.0,390.0,116.84615384615384,CONCENTRATED,WOOLLAHRA,18500
14737780,1,13.0,390.0,205.46153846153845,CONCENTRATED,WAVERLEY,18050
14741193,1,13.0,390.0,78.53846153846153,CONCENTRATED,BAYSIDE,11100
147415187,1,13.0,170.0,69.0,CONCENTRATED,PARRAMATTA,16260
147446800,1,13.0,390.0,774.7692307692307,CONCENTRATED,RANDWICK,16550
147450835,1,13.0,381.0,154.92307692307693,CONCENTRATED,HUNTERS HILL,14100
14748565,1,13.0,0.0,400.0,CONCENTRATED,RANDWICK,16550
1475640,1,13.0,390.0,275.0769230769231,CONCENTRATED,SYDNEY,17200
147582446,1,13.0,390.0,111.46153846153847,CONCENTRATED,BAYSIDE,11100
147629785,1,13.0,390.0,36.92307692307692,CONCENTRATED,WAVERLEY,18050
14765257,1,13.0,390.0,113.76923076923077,CONCENTRATED,SYDNEY,17200
14768623,1,13.0,167.0,3500.0,CONCENTRATED,WAVERLEY,18050
14768742,1,13.0,339.0,180.0,CONCENTRATED,WAVERLEY,18050
14769099,1,13.0,390.0,350.0,CONCENTRATED,WAVERLEY,18050
14770583,1,13.0,26.0,105.15384615384616,CONCENTRATED,RANDWICK,16550
14771775,1,13.0,261.0,205.30769230769232,CONCENTRATED,NORTHERN BEACHES,15990
147726855,1,13.0,390.0,161.76923076923077,CONCENTRATED,LANE COVE,14700
14775793,1,13.0,390.0,100.0,CONCENTRATED,BAYSIDE,11100
147761452,1,13.0,41.0,200.07692307692307,CONCENTRATED,WAVERLEY,18050
14776563,1,13.0,264.0,154.23076923076923,CONCENTRATED,INNER WEST,14170
14779890,1,13.0,13.0,44.92307692307692,CONCENTRATED,INNER WEST,14170
14780968,1,13.0,81.0,61.15384615384615,CONCENTRATED,INNER WEST,14170
14782969,1,13.0,390.0,399.9230769230769,CONCENTRATED,WAVERLEY,18050
14783833,1,13.0,390.0,43.76923076923077,CONCENTRATED,RANDWICK,16550
148024725,1,13.0,390.0,161.6153846153846,CONCENTRATED,WAVERLEY,18050
148038161,1,13.0,390.0,76.84615384615384,CONCENTRATED,SYDNEY,17200
14805546,1,13.0,390.0,349.9230769230769,CONCENTRATED,WAVERLEY,18050
148074321,1,13.0,390.0,99.0,CONCENTRATED,BURWOOD,11300
14812230,1,13.0,390.0,163.46153846153845,CONCENTRATED,WAVERLEY,18050
14818495,1,13.0,390.0,149.0,CONCENTRATED,WAVERLEY,18050
14821149,1,13.0,390.0,128.46153846153845,CONCENTRATED,WAVERLEY,18050
148285222,1,13.0,390.0,34.84615384615385,CONCENTRATED,INNER WEST,14170
14838480,1,13.0,390.0,90.07692307692308,CONCENTRATED,WAVERLEY,18050
148430844,1,13.0,390.0,60.0,CONCENTRATED,CANADA BAY,11520
148465349,1,13.0,390.0,40.76923076923077,CONCENTRATED,INNER WEST,14170
148494309,1,13.0,332.0,166.28538461538463,CONCENTRATED,BAYSIDE,11100
148589134,1,13.0,365.0,550.0769230769231,CONCENTRATED,RANDWICK,16550
14864169,1,13.0,0.0,259.2307692307692,CONCENTRATED,SYDNEY,17200
14865385,1,13.0,390.0,210.0,CONCENTRATED,SYDNEY,17200
14868572,1,13.0,96.0,103.92307692307692,CONCENTRATED,SYDNEY,17200
14869709,1,13.0,136.0,104.53846153846153,CONCENTRATED,MOSMAN,15350
14873665,1,13.0,390.0,675.0769230769231,CONCENTRATED,SYDNEY,17200
148790584,1,13.0,390.0,46.23076923076923,CONCENTRATED,NORTH SYDNEY,15950
148808761,1,13.0,390.0,169.92307692307693,CONCENTRATED,INNER WEST,14170
148853793,1,13.0,390.0,156.92307692307693,CONCENTRATED,BAYSIDE,11100
148889325,1,13.0,324.0,148.75846153846155,CONCENTRATED,NORTHERN BEACHES,15990
148898897,1,13.0,390.0,129.76923076923077,CONCENTRATED,NORTH SYDNEY,15950
148901095,1,13.0,390.0,89.0,CONCENTRATED,LANE COVE,14700
149021527,1,13.0,390.0,110.07692307692308,CONCENTRATED,INNER WEST,14170
14904769,1,13.0,390.0,100.0,CONCENTRATED,NORTH SYDNEY,15950
14905791,1,13.0,390.0,217.6153846153846,CONCENTRATED,RANDWICK,16550
149154424,1,13.0,80.0,489.15384615384613,CONCENTRATED,NORTHERN BEACHES,15990
149177730,1,13.0,328.0,376.6923076923077,CONCENTRATED,NORTH SYDNEY,15950
149186090,1,13.0,390.0,720.6923076923077,CONCENTRATED,SYDNEY,17200
1491980,1,13.0,321.0,137.46153846153845,CONCENTRATED,INNER WEST,14170
14919873,1,13.0,390.0,150.0,CONCENTRATED,INNER WEST,14170
14923570,1,13.0,235.0,118.15384615384616,CONCENTRATED,SYDNEY,17200
149363138,1,13.0,390.0,77.23076923076923,CONCENTRATED,BAYSIDE,11100
14944388,1,13.0,326.0,114.92307692307692,CONCENTRATED,RANDWICK,16550
